都道府県,年,月,日,日照時間_h
愛媛県,2024,1,9,8.8
愛媛県,2024,1,10,3.1
愛媛県,2024,2,1,0.0
愛媛県,2024,2,2,1.7
愛媛県,2024,2,3,0.1
愛媛県,2024,2,4,0.0
愛媛県,2024,2,5,0.0
愛媛県,2024,2,6,7.5
愛媛県,2024,2,7,2.4
愛媛県,2024,2,8,7.8
愛媛県,2024,2,9,9.7
愛媛県,2024,2,10,5.4
愛媛県,2024,3,1,4.9
愛媛県,2024,3,2,1.8
愛媛県,2024,3,3,9.2
愛媛県,2024,3,4,7.8
愛媛県,2024,3,5,0.0
愛媛県,2024,3,6,0.1
愛媛県,2024,3,7,10.3
愛媛県,2024,3,8,7.9
愛媛県,2024,3,9,2.7
愛媛県,2024,3,10,10.9
愛媛県,2024,4,1,9.9
愛媛県,2024,4,2,2.9
愛媛県,2024,4,3,0.0
愛媛県,2024,4,4,2.9
愛媛県,2024,4,5,0.0
愛媛県,2024,4,6,0.7
愛媛県,2024,4,7,1.0
愛媛県,2024,4,8,0.0
愛媛県,2024,4,9,7.8
愛媛県,2024,4,10,11.4
愛媛県,2024,5,1,0.0
愛媛県,2024,5,2,10.1
愛媛県,2024,5,3,10.3
愛媛県,2024,5,4,12.0
愛媛県,2024,5,5,5.8
愛媛県,2024,5,6,0.0
愛媛県,2024,5,7,2.6
愛媛県,2024,5,8,4.5
愛媛県,2024,5,9,12.9
愛媛県,2024,5,10,12.7
愛媛県,2024,6,1,10.9
愛媛県,2024,6,2,8.4
愛媛県,2024,6,3,11.0
愛媛県,2024,6,4,10.0
愛媛県,2024,6,5,11.6
愛媛県,2024,6,6,0.3
愛媛県,2024,6,7,12.3
愛媛県,2024,6,8,0.0
愛媛県,2024,6,9,0.0
愛媛県,2024,6,10,7.5
愛媛県,2024,7,1,0.0
愛媛県,2024,7,2,3.5
愛媛県,2024,7,3,12.6
愛媛県,2024,7,4,9.4
愛媛県,2024,7,5,12.9
愛媛県,2024,7,6,13.0
愛媛県,2024,7,7,13.0
愛媛県,2024,7,8,12.7
愛媛県,2024,7,9,6.1
愛媛県,2024,7,10,1.4
愛媛県,2024,8,1,12.6
愛媛県,2024,8,2,12.0
愛媛県,2024,8,3,12.1
愛媛県,2024,8,4,9.1
愛媛県,2024,8,5,11.7
愛媛県,2024,8,6,11.3
愛媛県,2024,8,7,12.5
愛媛県,2024,8,8,12.8
愛媛県,2024,8,9,10.9
愛媛県,2024,8,10,12.7
愛媛県,2024,9,1,11.6
愛媛県,2024,9,2,11.5
愛媛県,2024,9,3,8.4
愛媛県,2024,9,4,11.1
愛媛県,2024,9,5,11.7
愛媛県,2024,9,6,11.6
愛媛県,2024,9,7,11.7
愛媛県,2024,9,8,10.6
愛媛県,2024,9,9,11.7
愛媛県,2024,9,10,1.7
愛媛県,2024,10,1,10.7
愛媛県,2024,10,2,2.5
愛媛県,2024,10,3,0.0
愛媛県,2024,10,4,0.0
愛媛県,2024,10,5,0.2
愛媛県,2024,10,6,3.9
愛媛県,2024,10,7,0.8
愛媛県,2024,10,8,1.2
愛媛県,2024,10,9,9.1
愛媛県,2024,10,10,10.5
愛媛県,2024,11,1,0.0
愛媛県,2024,11,2,0.3
愛媛県,2024,11,3,9.6
愛媛県,2024,11,4,7.5
愛媛県,2024,11,5,5.0
愛媛県,2024,11,6,5.2
愛媛県,2024,11,7,9.2
愛媛県,2024,11,8,9.2
愛媛県,2024,11,9,7.3
愛媛県,2024,11,10,3.9
愛媛県,2024,12,1,8.8
愛媛県,2024,12,2,8.5
愛媛県,2024,12,3,8.4
愛媛県,2024,12,4,5.0
愛媛県,2024,12,5,0.6
愛媛県,2024,12,6,3.1
愛媛県,2024,12,7,0.7
愛媛県,2024,12,8,3.8
愛媛県,2024,12,9,2.3
愛媛県,2024,12,10,3.6
高知県,2024,1,1,6.7
高知県,2024,1,2,6.0
高知県,2024,1,3,0.0
高知県,2024,1,4,9.7
高知県,2024,1,5,9.5
高知県,2024,1,6,6.5
高知県,2024,1,7,8.8
高知県,2024,1,8,9.1
高知県,2024,1,9,8.2
高知県,2024,1,10,1.4
高知県,2024,2,1,0.1
高知県,2024,2,2,1.2
高知県,2024,2,3,1.7
高知県,2024,2,4,0.0
高知県,2024,2,5,0.8
高知県,2024,2,6,6.4
高知県,2024,2,7,7.7
高知県,2024,2,8,3.7
高知県,2024,2,9,8.6
高知県,2024,2,10,10.2
高知県,2024,3,1,6.8
高知県,2024,3,2,8.0
高知県,2024,3,3,11.0
高知県,2024,3,4,9.4
高知県,2024,3,5,0.0
高知県,2024,3,6,0.0
高知県,2024,3,7,9.6
高知県,2024,3,8,8.7
高知県,2024,3,9,10.9
高知県,2024,3,10,11.2
高知県,2024,4,1,11.2
高知県,2024,4,2,3.9
高知県,2024,4,3,0.0
高知県,2024,4,4,1.5
高知県,2024,4,5,0.4
高知県,2024,4,6,2.4
高知県,2024,4,7,2.2
高知県,2024,4,8,0.5
高知県,2024,4,9,5.6
高知県,2024,4,10,11.6
高知県,2024,5,1,0.0
高知県,2024,5,2,11.3
高知県,2024,5,3,8.5
高知県,2024,5,4,12.8
高知県,2024,5,5,7.7
高知県,2024,5,6,0.0
高知県,2024,5,7,0.6
高知県,2024,5,8,8.9
高知県,2024,5,9,12.8
高知県,2024,5,10,13.1
高知県,2024,6,1,12.6
高知県,2024,6,2,4.7
高知県,2024,6,3,6.6
高知県,2024,6,4,12.7
高知県,2024,6,5,12.4
高知県,2024,6,6,0.6
高知県,2024,6,7,12.2
高知県,2024,6,8,1.7
高知県,2024,6,9,0.0
高知県,2024,6,10,5.9
高知県,2024,7,1,0.0
高知県,2024,7,2,1.8
高知県,2024,7,3,1.9
高知県,2024,7,4,12.4
高知県,2024,7,5,11.5
高知県,2024,7,6,13.5
高知県,2024,7,7,9.9
高知県,2024,7,8,11.2
高知県,2024,7,9,5.1
高知県,2024,7,10,0.9
高知県,2024,8,1,13.0
高知県,2024,8,2,12.4
高知県,2024,8,3,9.8
高知県,2024,8,4,12.2
高知県,2024,8,5,11.1
高知県,2024,8,6,9.6
高知県,2024,8,7,11.2
高知県,2024,8,8,12.1
高知県,2024,8,9,11.8
高知県,2024,8,10,10.7
高知県,2024,9,1,10.5
高知県,2024,9,2,10.6
高知県,2024,9,3,3.2
高知県,2024,9,4,11.0
高知県,2024,9,5,11.5
高知県,2024,9,6,11.8
高知県,2024,9,7,12.0
高知県,2024,9,8,11.9
高知県,2024,9,9,10.0
高知県,2024,9,10,2.4
高知県,2024,10,1,11.4
高知県,2024,10,2,8.1
高知県,2024,10,3,0.1
高知県,2024,10,4,0.0
高知県,2024,10,5,3.2
高知県,2024,10,6,7.4
高知県,2024,10,7,8.3
高知県,2024,10,8,0.6
高知県,2024,10,9,7.8
高知県,2024,10,10,10.8
高知県,2024,11,1,0.0
高知県,2024,11,2,0.5
高知県,2024,11,3,10.4
高知県,2024,11,4,10.0
高知県,2024,11,5,4.7
高知県,2024,11,6,9.3
高知県,2024,11,7,7.5
高知県,2024,11,8,9.7
高知県,2024,11,9,7.6
高知県,2024,11,10,4.8
高知県,2024,12,1,9.6
高知県,2024,12,2,8.3
高知県,2024,12,3,8.9
高知県,2024,12,4,7.4
高知県,2024,12,5,6.9
高知県,2024,12,6,3.6
高知県,2024,12,7,6.0
高知県,2024,12,8,7.6
高知県,2024,12,9,7.0
高知県,2024,12,10,9.5
福岡県,2024,1,1,1.5
福岡県,2024,1,2,6.0
福岡県,2024,1,3,0.2
福岡県,2024,1,4,7.7
福岡県,2024,1,5,4.1
福岡県,2024,1,6,4.0
福岡県,2024,1,7,3.5
福岡県,2024,1,8,6.7
福岡県,2024,1,9,4.3
福岡県,2024,1,10,1.5
福岡県,2024,2,1,0.0
福岡県,2024,2,2,5.3
福岡県,2024,2,3,0.0
福岡県,2024,2,4,2.9
福岡県,2024,2,5,0.0
福岡県,2024,2,6,3.7
福岡県,2024,2,7,0.1
福岡県,2024,2,8,6.9
福岡県,2024,2,9,4.5
福岡県,2024,2,10,6.6
福岡県,2024,3,2,8.6
福岡県,2024,3,3,1.2
福岡県,2024,3,4,5.4
福岡県,2024,3,5,0.0
福岡県,2024,3,6,1.2
福岡県,2024,3,7,2.3
福岡県,2024,3,8,8.4
福岡県,2024,3,9,5.0
福岡県,2024,3,10,10.8
福岡県,2024,4,1,10.3
福岡県,2024,4,2,0.5
福岡県,2024,4,3,0.0
福岡県,2024,4,4,0.0
福岡県,2024,4,5,4.5
福岡県,2024,4,6,3.4
福岡県,2024,4,7,7.4
福岡県,2024,4,8,0.0
福岡県,2024,4,9,3.2
福岡県,2024,4,10,11.8
福岡県,2024,5,1,0.0
福岡県,2024,5,2,9.4
福岡県,2024,5,3,11.9
福岡県,2024,5,4,11.1
福岡県,2024,5,5,0.7
福岡県,2024,5,6,1.1
福岡県,2024,5,7,6.5
福岡県,2024,5,8,0.4
福岡県,2024,5,9,13.0
福岡県,2024,5,10,12.8
福岡県,2024,6,1,11.7
福岡県,2024,6,2,6.5
福岡県,2024,6,3,12.3
福岡県,2024,6,4,12.8
福岡県,2024,6,5,10.7
福岡県,2024,6,6,4.5
福岡県,2024,6,7,8.8
福岡県,2024,6,8,0.6
福岡県,2024,6,9,0.5
福岡県,2024,6,10,7.1
福岡県,2024,7,1,0.1
福岡県,2024,7,2,4.7
福岡県,2024,7,3,9.2
福岡県,2024,7,4,4.2
福岡県,2024,7,5,8.3
福岡県,2024,7,6,13.2
福岡県,2024,7,7,10.5
福岡県,2024,7,8,7.7
福岡県,2024,7,9,5.8
福岡県,2024,7,10,1.0
福岡県,2024,8,1,9.6
福岡県,2024,8,2,11.8
福岡県,2024,8,3,11.4
福岡県,2024,8,4,12.2
福岡県,2024,8,5,10.1
福岡県,2024,8,6,12.4
福岡県,2024,8,7,12.1
福岡県,2024,8,8,12.2
福岡県,2024,8,9,11.1
福岡県,2024,8,10,12.4
福岡県,2024,9,1,12.2
福岡県,2024,9,2,11.3
福岡県,2024,9,3,10.5
福岡県,2024,9,4,10.9
福岡県,2024,9,5,11.4
福岡県,2024,9,6,11.1
福岡県,2024,9,7,10.8
福岡県,2024,9,8,11.4
福岡県,2024,9,9,11.7
福岡県,2024,9,10,5.5
福岡県,2024,10,1,9.5
福岡県,2024,10,2,0.0
福岡県,2024,10,3,0.1
福岡県,2024,10,4,5.5
福岡県,2024,10,5,1.2
福岡県,2024,10,6,2.3
福岡県,2024,10,7,0.0
福岡県,2024,10,8,0.0
福岡県,2024,10,9,8.6
福岡県,2024,10,10,10.3
福岡県,2024,11,1,0.0
福岡県,2024,11,2,0.0
福岡県,2024,11,3,9.7
福岡県,2024,11,4,5.4
福岡県,2024,11,5,7.3
福岡県,2024,11,6,5.9
福岡県,2024,11,7,8.1
福岡県,2024,11,8,8.7
福岡県,2024,11,9,4.9
福岡県,2024,11,10,0.0
福岡県,2024,12,1,6.1
福岡県,2024,12,2,5.5
福岡県,2024,12,3,8.8
福岡県,2024,12,4,3.4
福岡県,2024,12,5,3.0
福岡県,2024,12,6,3.2
福岡県,2024,12,7,4.6
福岡県,2024,12,8,6.1
福岡県,2024,12,9,1.9
福岡県,2024,12,10,4.6
佐賀県,2024,1,1,1.8
佐賀県,2024,1,2,8.0
佐賀県,2024,1,3,0.0
佐賀県,2024,1,4,9.2
佐賀県,2024,1,5,2.2
佐賀県,2024,1,6,4.8
佐賀県,2024,1,7,3.7
佐賀県,2024,1,8,8.6
佐賀県,2024,1,9,5.9
佐賀県,2024,1,10,1.5
佐賀県,2024,2,1,0.0
佐賀県,2024,2,2,3.1
佐賀県,2024,2,3,0.0
佐賀県,2024,2,4,3.9
佐賀県,2024,2,5,0.2
佐賀県,2024,2,6,2.5
佐賀県,2024,2,7,2.5
佐賀県,2024,2,8,8.5
佐賀県,2024,2,9,6.5
佐賀県,2024,2,10,7.9
佐賀県,2024,3,1,8.9
佐賀県,2024,3,2,8.9
佐賀県,2024,3,3,4.5
佐賀県,2024,3,4,5.1
佐賀県,2024,3,5,0.0
佐賀県,2024,3,6,1.5
佐賀県,2024,3,7,4.3
佐賀県,2024,3,8,9.7
佐賀県,2024,3,9,9.0
佐賀県,2024,3,10,11.1
佐賀県,2024,4,1,11.8
佐賀県,2024,4,2,0.0
佐賀県,2024,4,3,0.0
佐賀県,2024,4,4,1.6
佐賀県,2024,4,5,3.4
佐賀県,2024,4,6,1.5
佐賀県,2024,4,7,3.0
佐賀県,2024,4,8,0.0
佐賀県,2024,4,9,5.1
佐賀県,2024,4,10,11.8
佐賀県,2024,5,1,0.0
佐賀県,2024,5,2,11.1
佐賀県,2024,5,3,10.2
佐賀県,2024,5,4,9.6
佐賀県,2024,5,5,0.1
佐賀県,2024,5,6,0.0
佐賀県,2024,5,7,8.3
佐賀県,2024,5,8,1.0
佐賀県,2024,5,9,12.8
佐賀県,2024,5,10,12.8
佐賀県,2024,6,1,11.7
佐賀県,2024,6,2,6.7
佐賀県,2024,6,3,11.0
佐賀県,2024,6,4,10.6
佐賀県,2024,6,5,10.4
佐賀県,2024,6,6,3.0
佐賀県,2024,6,7,9.4
佐賀県,2024,6,8,0.3
佐賀県,2024,6,9,0.0
佐賀県,2024,6,10,6.8
佐賀県,2024,7,1,0.0
佐賀県,2024,7,2,2.7
佐賀県,2024,7,3,5.7
佐賀県,2024,7,4,3.2
佐賀県,2024,7,5,1.3
佐賀県,2024,7,6,7.2
佐賀県,2024,7,7,6.1
佐賀県,2024,7,8,5.9
佐賀県,2024,7,9,7.1
佐賀県,2024,7,10,0.3
佐賀県,2024,8,1,11.2
佐賀県,2024,8,2,10.5
佐賀県,2024,8,3,6.7
佐賀県,2024,8,4,9.3
佐賀県,2024,8,5,9.8
佐賀県,2024,8,6,11.2
佐賀県,2024,8,7,12.0
佐賀県,2024,8,8,11.3
佐賀県,2024,8,9,9.8
佐賀県,2024,8,10,11.6
佐賀県,2024,9,1,12.2
佐賀県,2024,9,2,10.9
佐賀県,2024,9,3,7.2
佐賀県,2024,9,4,11.1
佐賀県,2024,9,5,7.4
佐賀県,2024,9,6,11.4
佐賀県,2024,9,7,10.6
佐賀県,2024,9,8,10.2
佐賀県,2024,9,9,11.8
佐賀県,2024,9,10,6.8
佐賀県,2024,10,1,8.3
佐賀県,2024,10,2,0.0
佐賀県,2024,10,3,0.1
佐賀県,2024,10,4,8.0
佐賀県,2024,10,5,0.9
佐賀県,2024,10,6,2.7
佐賀県,2024,10,7,0.0
佐賀県,2024,10,8,0.2
佐賀県,2024,10,9,9.1
佐賀県,2024,10,10,9.9
佐賀県,2024,11,1,0.0
佐賀県,2024,11,2,1.4
佐賀県,2024,11,3,10.2
佐賀県,2024,11,4,9.8
佐賀県,2024,11,5,5.7
佐賀県,2024,11,6,10.0
佐賀県,2024,11,8,9.1
佐賀県,2024,11,9,4.6
佐賀県,2024,11,10,0.2
佐賀県,2024,12,1,7.2
佐賀県,2024,12,2,7.5
佐賀県,2024,12,3,9.0
佐賀県,2024,12,4,5.8
佐賀県,2024,12,5,2.7
佐賀県,2024,12,6,5.2
佐賀県,2024,12,7,7.2
佐賀県,2024,12,8,8.1
佐賀県,2024,12,9,2.8
佐賀県,2024,12,10,4.8
長崎県,2024,1,1,3.2
長崎県,2024,1,2,8.0
長崎県,2024,1,3,0.0
長崎県,2024,1,4,8.5
長崎県,2024,1,5,0.9
長崎県,2024,1,6,4.0
長崎県,2024,1,7,1.3
長崎県,2024,1,8,7.7
長崎県,2024,1,9,3.8
長崎県,2024,1,10,0.6
長崎県,2024,2,1,0.0
長崎県,2024,2,2,1.3
長崎県,2024,2,3,0.1
長崎県,2024,2,4,3.6
長崎県,2024,2,5,0.2
長崎県,2024,2,6,4.2
長崎県,2024,2,7,3.8
長崎県,2024,2,8,5.7
長崎県,2024,2,9,1.9
長崎県,2024,2,10,6.9
長崎県,2024,3,1,7.6
長崎県,2024,3,2,8.4
長崎県,2024,3,3,2.6
長崎県,2024,3,4,3.8
長崎県,2024,3,5,0.0
長崎県,2024,3,6,1.3
長崎県,2024,3,7,6.6
長崎県,2024,3,8,8.2
長崎県,2024,3,9,9.7
長崎県,2024,3,10,10.3
長崎県,2024,4,1,10.4
長崎県,2024,4,2,0.0
長崎県,2024,4,3,0.0
長崎県,2024,4,4,2.5
長崎県,2024,4,5,2.4
長崎県,2024,4,6,0.0
長崎県,2024,4,7,1.1
長崎県,2024,4,8,0.0
長崎県,2024,4,9,10.1
長崎県,2024,4,10,11.2
長崎県,2024,5,1,0.1
長崎県,2024,5,2,8.1
長崎県,2024,5,3,9.8
長崎県,2024,5,4,8.9
長崎県,2024,5,5,0.0
長崎県,2024,5,6,0.0
長崎県,2024,5,7,9.3
長崎県,2024,5,8,0.9
長崎県,2024,5,9,12.3
長崎県,2024,5,10,12.2
長崎県,2024,6,1,11.0
長崎県,2024,6,2,4.6
長崎県,2024,6,3,10.3
長崎県,2024,6,4,11.8
長崎県,2024,6,5,8.4
長崎県,2024,6,6,1.5
長崎県,2024,6,7,7.8
長崎県,2024,6,8,0.0
長崎県,2024,6,9,0.1
長崎県,2024,6,10,5.8
長崎県,2024,7,1,0.0
長崎県,2024,7,2,4.7
長崎県,2024,7,3,7.6
長崎県,2024,7,4,2.5
長崎県,2024,7,5,1.6
長崎県,2024,7,6,8.7
長崎県,2024,7,7,9.6
長崎県,2024,7,8,10.0
長崎県,2024,7,9,8.1
長崎県,2024,7,10,1.8
長崎県,2024,8,1,11.0
長崎県,2024,8,2,11.7
長崎県,2024,8,3,9.7
長崎県,2024,8,4,11.5
長崎県,2024,8,5,8.5
長崎県,2024,8,6,12.1
長崎県,2024,8,7,12.3
長崎県,2024,8,8,12.3
長崎県,2024,8,9,10.8
長崎県,2024,8,10,12.1
長崎県,2024,9,1,11.1
長崎県,2024,9,2,9.3
長崎県,2024,9,3,9.7
長崎県,2024,9,4,10.2
長崎県,2024,9,5,10.8
長崎県,2024,9,6,11.0
長崎県,2024,9,7,10.9
長崎県,2024,9,8,10.9
長崎県,2024,9,9,11.0
長崎県,2024,9,10,1.8
長崎県,2024,10,2,0.1
長崎県,2024,10,3,0.1
長崎県,2024,10,4,3.7
長崎県,2024,10,5,0.9
長崎県,2024,10,6,2.8
長崎県,2024,10,7,0.0
長崎県,2024,10,8,1.3
長崎県,2024,10,9,8.1
長崎県,2024,10,10,8.5
長崎県,2024,11,1,0.0
長崎県,2024,11,2,4.1
長崎県,2024,11,3,9.2
長崎県,2024,11,4,8.6
長崎県,2024,11,5,6.8
長崎県,2024,11,6,9.2
長崎県,2024,11,7,9.2
長崎県,2024,11,8,5.7
長崎県,2024,11,9,1.1
長崎県,2024,11,10,0.0
長崎県,2024,12,1,6.1
長崎県,2024,12,2,3.0
長崎県,2024,12,3,8.5
長崎県,2024,12,4,6.0
長崎県,2024,12,5,0.7
長崎県,2024,12,6,2.3
長崎県,2024,12,7,8.1
長崎県,2024,12,8,7.4
長崎県,2024,12,9,0.1
長崎県,2024,12,10,3.6
熊本県,2024,1,1,8.8
熊本県,2024,1,2,9.5
熊本県,2024,1,3,0.0
熊本県,2024,1,4,9.4
熊本県,2024,1,5,8.6
熊本県,2024,1,6,2.1
熊本県,2024,1,7,2.5
熊本県,2024,1,8,9.0
熊本県,2024,1,9,4.6
熊本県,2024,1,10,0.6
熊本県,2024,2,1,0.0
熊本県,2024,2,2,1.1
熊本県,2024,2,3,0.3
熊本県,2024,2,4,0.6
熊本県,2024,2,5,0.3
熊本県,2024,2,6,6.8
熊本県,2024,2,7,2.3
熊本県,2024,2,8,6.3
熊本県,2024,2,9,8.5
熊本県,2024,2,10,6.3
熊本県,2024,3,1,6.5
熊本県,2024,3,2,6.6
熊本県,2024,3,3,4.7
熊本県,2024,3,4,4.6
熊本県,2024,3,5,0.0
熊本県,2024,3,6,5.4
熊本県,2024,3,7,8.7
熊本県,2024,3,8,9.4
熊本県,2024,3,9,9.9
熊本県,2024,3,10,11.2
熊本県,2024,4,1,10.9
熊本県,2024,4,2,0.0
熊本県,2024,4,3,0.0
熊本県,2024,4,4,0.4
熊本県,2024,4,5,1.9
熊本県,2024,4,6,0.0
熊本県,2024,4,7,0.0
熊本県,2024,4,8,0.4
熊本県,2024,4,9,8.2
熊本県,2024,4,10,11.3
熊本県,2024,5,1,0.1
熊本県,2024,5,2,7.8
熊本県,2024,5,3,9.5
熊本県,2024,5,4,8.0
熊本県,2024,5,5,0.7
熊本県,2024,5,6,0.0
熊本県,2024,5,7,5.3
熊本県,2024,5,8,2.2
熊本県,2024,5,9,12.6
熊本県,2024,5,10,12.6
熊本県,2024,6,1,10.4
熊本県,2024,6,2,6.8
熊本県,2024,6,3,10.2
熊本県,2024,6,4,12.2
熊本県,2024,6,5,9.7
熊本県,2024,6,6,0.9
熊本県,2024,6,7,5.3
熊本県,2024,6,8,0.0
熊本県,2024,6,9,0.7
熊本県,2024,6,10,4.5
熊本県,2024,7,1,0.0
熊本県,2024,7,2,5.0
熊本県,2024,7,3,5.3
熊本県,2024,7,4,11.4
熊本県,2024,7,5,5.1
熊本県,2024,7,6,7.2
熊本県,2024,7,7,8.5
熊本県,2024,7,8,8.0
熊本県,2024,7,9,4.7
熊本県,2024,7,10,1.9
熊本県,2024,8,1,9.3
熊本県,2024,8,2,11.8
熊本県,2024,8,3,10.5
熊本県,2024,8,4,5.3
熊本県,2024,8,5,7.3
熊本県,2024,8,6,11.2
熊本県,2024,8,7,11.4
熊本県,2024,8,8,12.4
熊本県,2024,8,9,9.9
熊本県,2024,8,10,12.1
熊本県,2024,9,1,11.7
熊本県,2024,9,2,9.3
熊本県,2024,9,3,9.2
熊本県,2024,9,4,9.2
熊本県,2024,9,5,11.4
熊本県,2024,9,6,10.8
熊本県,2024,9,7,10.7
熊本県,2024,9,8,8.5
熊本県,2024,9,9,11.7
熊本県,2024,9,10,1.0
熊本県,2024,10,1,10.4
熊本県,2024,10,2,0.0
熊本県,2024,10,3,0.1
熊本県,2024,10,4,1.6
熊本県,2024,10,5,3.9
熊本県,2024,10,6,7.0
熊本県,2024,10,7,0.0
熊本県,2024,10,8,0.6
熊本県,2024,10,9,9.3
熊本県,2024,10,10,10.5
熊本県,2024,11,1,0.0
熊本県,2024,11,2,1.5
熊本県,2024,11,3,10.4
熊本県,2024,11,4,9.7
熊本県,2024,11,5,6.1
熊本県,2024,11,6,9.0
熊本県,2024,11,7,10.1
熊本県,2024,11,8,9.0
熊本県,2024,11,9,3.3
熊本県,2024,11,10,0.0
熊本県,2024,12,1,7.9
熊本県,2024,12,2,5.7
熊本県,2024,12,3,7.5
熊本県,2024,12,4,8.3
熊本県,2024,12,5,3.9
熊本県,2024,12,6,4.4
熊本県,2024,12,7,7.9
熊本県,2024,12,8,8.6
熊本県,2024,12,9,3.6
熊本県,2024,12,10,7.0
大分県,2024,1,1,4.7
大分県,2024,1,2,9.3
大分県,2024,1,3,0.0
大分県,2024,1,4,8.9
大分県,2024,1,5,9.5
大分県,2024,1,6,1.5
大分県,2024,1,7,6.3
大分県,2024,1,8,6.8
大分県,2024,1,9,8.5
大分県,2024,1,10,1.0
大分県,2024,2,1,0.0
大分県,2024,2,2,0.3
大分県,2024,2,3,0.0
大分県,2024,2,4,0.0
大分県,2024,2,5,0.1
大分県,2024,2,6,6.7
大分県,2024,2,7,0.5
大分県,2024,2,8,3.3
大分県,2024,2,9,7.5
大分県,2024,2,10,5.0
大分県,2024,3,1,5.6
大分県,2024,3,2,9.6
大分県,2024,3,3,6.3
大分県,2024,3,4,8.3
大分県,2024,3,5,0.0
大分県,2024,3,6,0.0
大分県,2024,3,7,7.1
大分県,2024,3,8,7.6
大分県,2024,3,9,10.2
大分県,2024,3,10,11.1
大分県,2024,4,1,11.6
大分県,2024,4,2,0.9
大分県,2024,4,3,0.0
大分県,2024,4,4,6.1
大分県,2024,4,5,1.3
大分県,2024,4,6,0.0
大分県,2024,4,7,0.2
大分県,2024,4,8,0.0
大分県,2024,4,9,4.4
大分県,2024,4,10,11.9
大分県,2024,5,1,0.0
大分県,2024,5,2,10.6
大分県,2024,5,3,10.9
大分県,2024,5,4,10.6
大分県,2024,5,5,2.3
大分県,2024,5,6,0.0
大分県,2024,5,7,4.5
大分県,2024,5,8,2.6
大分県,2024,5,9,13.1
大分県,2024,5,10,12.9
大分県,2024,6,1,10.6
大分県,2024,6,2,9.3
大分県,2024,6,3,10.8
大分県,2024,6,4,13.0
大分県,2024,6,5,11.2
大分県,2024,6,6,0.2
大分県,2024,6,7,8.2
大分県,2024,6,8,0.3
大分県,2024,6,9,0.0
大分県,2024,6,10,5.5
大分県,2024,7,1,0.0
大分県,2024,7,2,6.2
大分県,2024,7,3,10.2
大分県,2024,7,4,8.8
大分県,2024,7,5,11.4
大分県,2024,7,6,12.7
大分県,2024,7,7,12.0
大分県,2024,7,8,10.5
大分県,2024,7,9,3.7
大分県,2024,7,10,3.3
大分県,2024,8,1,12.9
大分県,2024,8,2,11.1
大分県,2024,8,3,11.9
大分県,2024,8,4,11.6
大分県,2024,8,5,7.0
大分県,2024,8,6,8.7
大分県,2024,8,7,12.4
大分県,2024,8,8,12.8
大分県,2024,8,9,8.0
大分県,2024,8,10,12.4
大分県,2024,9,1,11.5
大分県,2024,9,2,10.8
大分県,2024,9,3,6.5
大分県,2024,9,4,8.4
大分県,2024,9,5,11.4
大分県,2024,9,6,9.9
大分県,2024,9,7,10.3
大分県,2024,9,8,11.7
大分県,2024,9,9,11.9
大分県,2024,9,10,3.6
大分県,2024,10,1,10.8
大分県,2024,10,2,0.0
大分県,2024,10,3,0.0
大分県,2024,10,4,0.7
大分県,2024,10,5,0.0
大分県,2024,10,6,2.5
大分県,2024,10,7,0.0
大分県,2024,10,8,0.2
大分県,2024,10,9,8.9
大分県,2024,10,10,7.7
大分県,2024,11,1,0.0
大分県,2024,11,2,1.1
大分県,2024,11,3,9.9
大分県,2024,11,4,7.0
大分県,2024,11,5,5.7
大分県,2024,11,6,7.6
大分県,2024,11,7,3.7
大分県,2024,11,8,3.8
大分県,2024,11,9,0.4
大分県,2024,11,10,1.1
大分県,2024,12,1,9.1
大分県,2024,12,2,7.9
大分県,2024,12,3,9.0
大分県,2024,12,4,2.7
大分県,2024,12,5,5.5
大分県,2024,12,6,5.0
大分県,2024,12,7,6.6
大分県,2024,12,8,6.1
大分県,2024,12,9,6.3
大分県,2024,12,10,7.3
宮崎県,2024,1,1,9.4
宮崎県,2024,1,2,9.5
宮崎県,2024,1,3,0.7
宮崎県,2024,1,4,9.6
宮崎県,2024,1,5,9.5
宮崎県,2024,1,6,5.3
宮崎県,2024,1,7,9.6
宮崎県,2024,1,8,9.2
宮崎県,2024,1,9,4.5
宮崎県,2024,1,10,0.8
宮崎県,2024,2,1,0.2
宮崎県,2024,2,2,0.0
宮崎県,2024,2,3,0.0
宮崎県,2024,2,4,0.0
宮崎県,2024,2,5,5.4
宮崎県,2024,2,6,8.4
宮崎県,2024,2,7,4.7
宮崎県,2024,2,8,4.8
宮崎県,2024,2,9,9.3
宮崎県,2024,2,10,10.2
宮崎県,2024,3,1,10.7
宮崎県,2024,3,2,10.2
宮崎県,2024,3,3,9.9
宮崎県,2024,3,4,9.1
宮崎県,2024,3,5,0.0
宮崎県,2024,3,6,0.0
宮崎県,2024,3,7,8.8
宮崎県,2024,3,8,10.9
宮崎県,2024,3,9,11.2
宮崎県,2024,3,10,9.0
宮崎県,2024,4,1,11.5
宮崎県,2024,4,2,3.1
宮崎県,2024,4,3,1.7
宮崎県,2024,4,4,3.3
宮崎県,2024,4,5,0.0
宮崎県,2024,4,6,0.0
宮崎県,2024,4,7,0.0
宮崎県,2024,4,8,0.0
宮崎県,2024,4,9,8.7
宮崎県,2024,4,10,11.6
宮崎県,2024,5,1,0.0
宮崎県,2024,5,2,2.6
