都道府県,年,月,日,日較差_hPa,最高気圧_hPa,最低気圧_hPa,平均気圧_hPa,観測時間数
福井県,2024,6,6,4.0,1020.9,1016.9,1018.8708333333334,24
福井県,2024,6,7,3.7999999999999545,1017.8,1014.0,1016.0,24
福井県,2024,6,8,4.599999999999909,1016.3,1011.7,1014.0791666666664,24
福井県,2024,6,9,3.699999999999932,1012.8,1009.1,1010.7458333333334,24
福井県,2024,6,10,2.5,1010.2,1007.7,1008.9791666666666,24
福井県,2024,7,1,6.2000000000000455,1008.0,1001.8,1004.9833333333332,24
福井県,2024,7,2,5.7000000000000455,1013.7,1008.0,1011.0083333333336,24
福井県,2024,7,3,4.0,1014.2,1010.2,1012.3083333333334,24
福井県,2024,7,4,2.2999999999999545,1011.3,1009.0,1010.1833333333334,24
福井県,2024,7,5,5.2999999999999545,1009.0,1003.7,1006.6541666666666,24
福井県,2024,7,6,2.699999999999932,1010.4,1007.7,1009.2374999999996,24
福井県,2024,7,7,3.1000000000000227,1009.2,1006.1,1008.0458333333336,24
福井県,2024,7,8,1.8000000000000682,1008.7,1006.9,1007.625,24
福井県,2024,7,9,4.899999999999977,1009.8,1004.9,1007.3916666666668,24
福井県,2024,7,10,7.899999999999977,1008.4,1000.5,1004.7166666666666,24
福井県,2024,8,1,2.7999999999999545,1008.3,1005.5,1006.7625,24
福井県,2024,8,2,2.599999999999909,1007.8,1005.2,1006.4583333333331,24
福井県,2024,8,3,2.1000000000000227,1008.7,1006.6,1007.7208333333334,24
福井県,2024,8,4,1.8999999999999773,1008.9,1007.0,1008.1416666666668,24
福井県,2024,8,5,2.6000000000000227,1009.0,1006.4,1007.8500000000004,24
福井県,2024,8,6,2.0,1008.3,1006.3,1007.225,24
福井県,2024,8,7,2.3999999999999773,1007.3,1004.9,1005.9458333333332,24
福井県,2024,8,8,2.099999999999909,1005.8,1003.7,1004.7541666666666,24
福井県,2024,8,9,2.6000000000000227,1004.9,1002.3,1003.5375,24
福井県,2024,8,10,1.900000000000091,1003.7,1001.8,1002.7666666666668,24
福井県,2024,9,1,2.0,1008.0,1006.0,1007.0708333333336,24
福井県,2024,9,2,4.2999999999999545,1011.3,1007.0,1009.725,24
福井県,2024,9,3,2.8999999999999773,1012.1,1009.2,1010.6166666666668,24
福井県,2024,9,4,2.6000000000000227,1010.6,1008.0,1009.5958333333332,24
福井県,2024,9,5,2.7999999999999545,1009.8,1007.0,1008.7166666666668,24
福井県,2024,9,6,3.6000000000000227,1013.7,1010.1,1011.7375000000002,24
福井県,2024,9,7,2.300000000000068,1015.1,1012.8,1014.1666666666664,24
福井県,2024,9,8,2.2999999999999545,1015.0,1012.7,1014.2291666666666,24
福井県,2024,9,9,2.700000000000045,1015.6,1012.9,1014.5083333333332,24
福井県,2024,9,10,2.6000000000000227,1017.4,1014.8,1015.8791666666668,24
福井県,2024,10,1,4.899999999999977,1012.8,1007.9,1010.1750000000004,24
福井県,2024,10,2,7.0,1017.0,1010.0,1012.875,24
福井県,2024,10,3,5.399999999999977,1017.8,1012.4,1016.1291666666664,24
福井県,2024,10,4,7.5,1023.8,1016.3,1020.1666666666664,24
福井県,2024,10,5,2.700000000000045,1023.5,1020.8,1022.2000000000002,24
福井県,2024,10,6,5.7000000000000455,1021.6,1015.9,1019.0916666666666,24
福井県,2024,10,7,4.399999999999977,1016.6,1012.2,1013.4916666666668,24
福井県,2024,10,8,2.200000000000045,1013.7,1011.5,1012.6375,24
福井県,2024,10,9,3.199999999999932,1012.9,1009.7,1011.6583333333334,24
福井県,2024,10,10,3.199999999999932,1014.3,1011.1,1012.6833333333334,24
福井県,2024,11,1,6.400000000000091,1023.7,1017.3,1021.3166666666666,24
福井県,2024,11,2,12.100000000000025,1017.9,1005.8,1011.8041666666664,24
福井県,2024,11,3,5.400000000000091,1022.2,1016.8,1020.25,24
福井県,2024,11,4,4.7999999999999545,1022.0,1017.2,1019.55,24
福井県,2024,11,5,5.0,1019.2,1014.2,1016.8208333333332,24
福井県,2024,11,6,9.200000000000044,1022.7,1013.5,1017.7875,24
福井県,2024,11,7,7.700000000000045,1031.7,1024.0,1029.05,24
福井県,2024,11,8,3.7000000000000455,1031.9,1028.2,1030.0499999999995,24
福井県,2024,11,9,3.200000000000045,1029.2,1026.0,1027.7708333333333,24
福井県,2024,11,10,7.599999999999909,1027.1,1019.5,1022.9833333333332,24
福井県,2024,12,1,3.599999999999909,1017.8,1014.2,1016.6041666666664,24
福井県,2024,12,2,2.8999999999999773,1019.5,1016.6,1018.0541666666668,24
福井県,2024,12,3,2.599999999999909,1017.8,1015.2,1016.9041666666668,24
福井県,2024,12,4,4.699999999999932,1018.8,1014.1,1016.3375,24
福井県,2024,12,5,1.7999999999999543,1014.0,1012.2,1013.1416666666668,24
福井県,2024,12,6,4.0,1016.7,1012.7,1014.6374999999998,24
福井県,2024,12,7,3.099999999999909,1017.8,1014.7,1016.3,24
福井県,2024,12,8,6.5,1020.4,1013.9,1016.5458333333332,24
福井県,2024,12,9,2.3999999999999773,1022.4,1020.0,1021.1375000000002,24
福井県,2024,12,10,2.2999999999999545,1020.5,1018.2,1019.375,24
山梨県,2024,1,1,18.499999999999886,1026.6,1008.1,1019.2375000000002,24
山梨県,2024,1,2,9.999999999999886,1026.6,1016.6,1021.5,24
山梨県,2024,1,3,8.300000000000068,1019.1,1010.8,1015.1916666666668,24
山梨県,2024,1,4,14.399999999999975,1023.0,1008.6,1014.3833333333332,24
山梨県,2024,1,5,8.800000000000068,1024.7,1015.9,1020.55,24
山梨県,2024,1,6,9.599999999999907,1019.3,1009.7,1014.2708333333336,24
山梨県,2024,1,7,5.600000000000023,1010.7,1005.1,1008.4833333333332,24
山梨県,2024,1,8,12.600000000000025,1023.1,1010.5,1017.7999999999998,24
山梨県,2024,1,9,9.399999999999975,1023.3,1013.9,1018.7583333333332,24
山梨県,2024,1,10,5.0,1015.5,1010.5,1013.8,24
山梨県,2024,2,1,10.5,1020.1,1009.6,1014.825,24
山梨県,2024,2,2,5.100000000000023,1025.0,1019.9,1021.9875,24
山梨県,2024,2,3,5.899999999999977,1029.0,1023.1,1025.725,24
山梨県,2024,2,4,3.7999999999999545,1025.5,1021.7,1023.9666666666668,24
山梨県,2024,2,5,10.899999999999864,1025.1,1014.2,1019.275,24
山梨県,2024,2,6,4.100000000000023,1018.5,1014.4,1016.8458333333334,24
山梨県,2024,2,7,5.7000000000000455,1019.0,1013.3,1016.7375,24
山梨県,2024,2,8,5.0,1019.2,1014.2,1017.3958333333331,24
山梨県,2024,2,9,6.2999999999999545,1021.3,1015.0,1018.3833333333332,24
山梨県,2024,2,10,7.700000000000045,1019.5,1011.8,1016.0208333333334,24
山梨県,2024,3,1,12.799999999999956,1012.8,1000.0,1004.0583333333336,24
山梨県,2024,3,2,9.100000000000025,1015.0,1005.9,1009.9583333333336,24
山梨県,2024,3,3,8.5,1018.5,1010.0,1014.8333333333336,24
山梨県,2024,3,4,6.800000000000068,1021.7,1014.9,1017.5708333333332,24
山梨県,2024,3,5,9.800000000000068,1023.2,1013.4,1019.6625,24
山梨県,2024,3,6,7.199999999999932,1011.8,1004.6,1008.2708333333336,24
山梨県,2024,3,7,3.899999999999977,1014.9,1011.0,1012.9416666666668,24
山梨県,2024,3,8,11.400000000000093,1011.7,1000.3,1005.6833333333336,24
山梨県,2024,3,9,12.5,1019.4,1006.9,1011.6416666666668,24
山梨県,2024,3,10,7.300000000000068,1027.4,1020.1,1023.0666666666668,24
山梨県,2024,4,1,10.899999999999975,1012.6,1001.7,1005.5666666666668,24
山梨県,2024,4,2,5.5,1018.0,1012.5,1015.4291666666668,24
山梨県,2024,4,3,15.299999999999956,1018.5,1003.2,1013.0166666666668,24
山梨県,2024,4,4,11.899999999999975,1014.3,1002.4,1007.2250000000004,24
山梨県,2024,4,5,7.2000000000000455,1021.6,1014.4,1018.1083333333332,24
山梨県,2024,4,6,6.100000000000023,1021.9,1015.8,1019.0416666666666,24
山梨県,2024,4,7,7.199999999999932,1019.8,1012.6,1016.9958333333334,24
山梨県,2024,4,8,6.399999999999977,1019.9,1013.5,1016.9125,24
山梨県,2024,4,9,18.0,1019.7,1001.7,1008.9,24
山梨県,2024,4,10,9.199999999999932,1030.1,1020.9,1025.4625,24
山梨県,2024,5,1,8.100000000000023,1009.9,1001.8,1004.5375,24
山梨県,2024,5,2,8.800000000000068,1019.6,1010.8,1015.3875,24
山梨県,2024,5,3,7.700000000000045,1021.5,1013.8,1018.3,24
山梨県,2024,5,4,7.299999999999954,1023.5,1016.2,1020.1375,24
山梨県,2024,5,5,7.000000000000114,1024.9,1017.9,1021.75,24
山梨県,2024,5,6,7.100000000000023,1022.0,1014.9,1018.1291666666668,24
山梨県,2024,5,7,11.0,1014.4,1003.4,1008.3416666666668,24
山梨県,2024,5,8,8.900000000000091,1010.7,1001.8,1005.15,24
山梨県,2024,5,9,11.5,1020.5,1009.0,1012.725,24
山梨県,2024,5,10,6.5,1024.7,1018.2,1021.7375,24
山梨県,2024,6,1,5.099999999999909,1009.8,1004.7,1007.8583333333336,24
山梨県,2024,6,2,4.2999999999999545,1009.4,1005.1,1007.6416666666664,24
山梨県,2024,6,3,6.300000000000068,1009.6,1003.3,1006.4249999999998,24
山梨県,2024,6,4,7.600000000000023,1015.2,1007.6,1010.7458333333334,24
山梨県,2024,6,5,6.600000000000023,1019.6,1013.0,1016.3333333333334,24
山梨県,2024,6,6,4.399999999999977,1020.5,1016.1,1018.5416666666664,24
山梨県,2024,6,7,5.0,1018.5,1013.5,1016.4083333333334,24
山梨県,2024,6,8,6.5,1018.3,1011.8,1015.6124999999998,24
山梨県,2024,6,9,5.399999999999977,1016.3,1010.9,1013.066666666667,24
山梨県,2024,6,10,6.5,1011.4,1004.9,1008.5958333333334,24
山梨県,2024,7,1,5.0,1005.2,1000.2,1002.3375,24
山梨県,2024,7,2,6.2999999999999545,1011.8,1005.5,1008.1499999999996,24
山梨県,2024,7,3,4.5,1013.1,1008.6,1010.7083333333331,24
山梨県,2024,7,4,6.600000000000023,1008.6,1002.0,1005.4833333333332,24
山梨県,2024,7,5,5.600000000000023,1007.4,1001.8,1004.9625,24
山梨県,2024,7,6,3.7999999999999545,1009.3,1005.5,1007.120833333333,24
山梨県,2024,7,7,8.299999999999955,1009.8,1001.5,1006.1083333333336,24
山梨県,2024,7,8,3.899999999999977,1007.3,1003.4,1005.3708333333334,24
山梨県,2024,7,9,3.5,1007.0,1003.5,1005.5583333333336,24
山梨県,2024,7,10,8.399999999999977,1008.0,999.6,1004.2416666666668,24
山梨県,2024,8,1,5.5,1007.0,1001.5,1004.8,24
山梨県,2024,8,2,5.399999999999977,1007.4,1002.0,1005.2583333333336,24
山梨県,2024,8,3,4.2999999999999545,1008.4,1004.1,1006.8041666666664,24
山梨県,2024,8,4,5.5,1009.1,1003.6,1007.2291666666666,24
山梨県,2024,8,5,4.099999999999909,1008.3,1004.2,1007.0416666666666,24
山梨県,2024,8,6,4.699999999999932,1007.8,1003.1,1006.4124999999998,24
山梨県,2024,8,7,6.5,1006.4,999.9,1004.0666666666666,24
山梨県,2024,8,8,5.5,1005.6,1000.1,1003.3041666666668,24
山梨県,2024,8,9,4.899999999999977,1003.3,998.4,1001.3833333333332,24
山梨県,2024,8,10,5.0,1002.1,997.1,1000.3458333333332,24
山梨県,2024,9,1,2.8999999999999773,1009.9,1007.0,1008.4250000000002,24
山梨県,2024,9,2,4.300000000000068,1010.2,1005.9,1008.5958333333332,24
山梨県,2024,9,3,4.2000000000000455,1011.5,1007.3,1009.9333333333334,24
山梨県,2024,9,4,5.5,1011.4,1005.9,1009.2999999999998,24
山梨県,2024,9,5,6.0,1010.9,1004.9,1008.4958333333334,24
山梨県,2024,9,6,5.600000000000023,1013.7,1008.1,1010.5041666666668,24
山梨県,2024,9,7,4.899999999999977,1014.9,1010.0,1013.1666666666669,24
山梨県,2024,9,8,5.2999999999999545,1014.5,1009.2,1012.6666666666669,24
山梨県,2024,9,9,5.199999999999932,1017.4,1012.2,1014.5875,24
山梨県,2024,9,10,5.0,1019.2,1014.2,1017.2625,24
山梨県,2024,10,1,10.5,1013.8,1003.3,1008.4916666666668,24
山梨県,2024,10,2,6.5,1014.8,1008.3,1010.8375,24
山梨県,2024,10,3,3.899999999999977,1019.0,1015.1,1017.5875,24
山梨県,2024,10,4,3.3999999999999773,1019.4,1016.0,1018.1916666666666,24
山梨県,2024,10,5,2.900000000000091,1021.7,1018.8,1020.1625,24
山梨県,2024,10,6,4.900000000000091,1021.2,1016.3,1018.75,24
山梨県,2024,10,7,9.5,1016.5,1007.0,1011.5125,24
山梨県,2024,10,8,5.2999999999999545,1013.3,1008.0,1010.1083333333332,24
山梨県,2024,10,9,4.0,1013.3,1009.3,1011.6875,24
山梨県,2024,10,10,5.899999999999977,1015.1,1009.2,1012.4625,24
山梨県,2024,11,1,7.5,1028.3,1020.8,1024.9458333333334,24
山梨県,2024,11,2,14.099999999999907,1020.3,1006.2,1012.1208333333336,24
山梨県,2024,11,3,12.599999999999907,1024.1,1011.5,1018.2291666666664,24
山梨県,2024,11,4,8.099999999999909,1025.1,1017.0,1020.7583333333332,24
山梨県,2024,11,5,4.100000000000023,1018.0,1013.9,1015.9291666666668,24
山梨県,2024,11,6,7.899999999999977,1018.4,1010.5,1013.8583333333332,24
山梨県,2024,11,7,9.299999999999956,1028.3,1019.0,1022.875,24
山梨県,2024,11,8,5.399999999999864,1031.3,1025.9,1028.8375,24
山梨県,2024,11,9,6.099999999999909,1031.1,1025.0,1028.425,24
山梨県,2024,11,10,8.300000000000068,1029.4,1021.1,1025.9333333333334,24
山梨県,2024,12,1,7.2000000000000455,1018.5,1011.3,1014.5958333333332,24
山梨県,2024,12,2,5.5,1021.3,1015.8,1018.8791666666666,24
山梨県,2024,12,3,7.2000000000000455,1019.7,1012.5,1016.3458333333332,24
山梨県,2024,12,4,8.300000000000068,1015.1,1006.8,1011.25,24
山梨県,2024,12,5,6.199999999999932,1011.3,1005.1,1008.8125,24
山梨県,2024,12,6,5.800000000000068,1012.7,1006.9,1010.5416666666666,24
山梨県,2024,12,7,4.899999999999977,1014.5,1009.6,1012.229166666667,24
山梨県,2024,12,8,8.700000000000045,1016.1,1007.4,1011.3833333333332,24
山梨県,2024,12,9,5.199999999999932,1020.8,1015.6,1018.1958333333332,24
山梨県,2024,12,10,6.7999999999999545,1020.9,1014.1,1017.9416666666664,24
長野県,2024,1,1,14.300000000000068,1027.7,1013.4,1023.475,24
長野県,2024,1,2,9.399999999999864,1026.6,1017.2,1021.9125,24
長野県,2024,1,3,9.300000000000068,1019.7,1010.4,1015.2416666666672,24
長野県,2024,1,4,13.800000000000068,1023.7,1009.9,1017.0666666666666,24
長野県,2024,1,5,7.100000000000023,1023.7,1016.6,1020.5791666666664,24
長野県,2024,1,6,9.200000000000044,1019.5,1010.3,1014.625,24
長野県,2024,1,7,6.5,1015.0,1008.5,1011.7791666666668,24
長野県,2024,1,8,11.0,1025.0,1014.0,1021.1958333333332,24
長野県,2024,1,9,9.899999999999975,1025.3,1015.4,1020.0875,24
長野県,2024,1,10,3.5,1019.1,1015.6,1017.2958333333332,24
長野県,2024,2,1,8.399999999999977,1026.0,1017.6,1021.2166666666668,24
長野県,2024,2,2,4.2999999999999545,1029.5,1025.2,1026.8333333333333,24
長野県,2024,2,3,4.099999999999909,1031.6,1027.5,1029.1375,24
長野県,2024,2,4,4.399999999999864,1029.8,1025.4,1027.5041666666664,24
長野県,2024,2,5,12.5,1028.7,1016.2,1021.1166666666668,24
長野県,2024,2,6,4.300000000000068,1020.6,1016.3,1018.9291666666664,24
長野県,2024,2,7,4.099999999999909,1019.3,1015.2,1017.9375,24
長野県,2024,2,8,4.300000000000068,1021.2,1016.9,1018.7916666666666,24
長野県,2024,2,9,3.7999999999999545,1021.4,1017.6,1020.0958333333332,24
長野県,2024,2,10,6.7000000000000455,1020.6,1013.9,1017.9541666666664,24
長野県,2024,3,1,7.300000000000068,1011.6,1004.3,1007.4374999999995,24
長野県,2024,3,2,6.5,1017.7,1011.2,1014.4500000000004,24
長野県,2024,3,3,8.0,1018.9,1010.9,1016.0791666666668,24
長野県,2024,3,4,7.699999999999932,1024.8,1017.1,1020.2791666666668,24
長野県,2024,3,5,11.399999999999975,1025.0,1013.6,1020.4083333333332,24
長野県,2024,3,6,5.300000000000068,1015.1,1009.8,1011.6833333333332,24
長野県,2024,3,7,4.600000000000023,1018.0,1013.4,1015.6208333333334,24
長野県,2024,3,8,10.200000000000044,1013.6,1003.4,1008.4499999999998,24
長野県,2024,3,9,13.600000000000025,1021.5,1007.9,1014.3208333333332,24
長野県,2024,3,10,7.299999999999954,1029.8,1022.5,1026.3375,24
長野県,2024,4,1,8.800000000000068,1016.1,1007.3,1010.3124999999995,24
長野県,2024,4,2,4.300000000000068,1020.2,1015.9,1017.8625,24
長野県,2024,4,3,14.799999999999956,1019.3,1004.5,1012.5291666666668,24
長野県,2024,4,4,15.299999999999956,1019.4,1004.1,1011.2083333333336,24
長野県,2024,4,5,3.2999999999999545,1021.3,1018.0,1019.658333333333,24
長野県,2024,4,6,8.100000000000023,1022.5,1014.4,1018.8958333333331,24
長野県,2024,4,7,6.899999999999977,1020.6,1013.7,1017.7541666666666,24
長野県,2024,4,8,7.399999999999977,1020.4,1013.0,1016.5125,24
長野県,2024,4,9,16.699999999999932,1024.6,1007.9,1014.8166666666664,24
長野県,2024,4,10,5.7999999999999545,1029.5,1023.7,1026.9000000000003,24
長野県,2024,5,1,7.799999999999954,1013.0,1005.2,1008.6666666666666,24
長野県,2024,5,2,6.899999999999977,1019.9,1013.0,1016.2791666666668,24
長野県,2024,5,3,7.600000000000023,1022.1,1014.5,1018.9083333333332,24
長野県,2024,5,4,8.400000000000091,1023.2,1014.8,1019.7958333333332,24
長野県,2024,5,5,10.0,1023.4,1013.4,1018.7874999999998,24
長野県,2024,5,6,6.2999999999999545,1017.8,1011.5,1014.0791666666668,24
長野県,2024,5,7,8.0,1012.9,1004.9,1008.3333333333331,24
長野県,2024,5,8,7.5,1014.7,1007.2,1010.9291666666668,24
長野県,2024,5,9,8.199999999999932,1021.8,1013.6,1016.1125,24
長野県,2024,5,10,7.700000000000045,1024.0,1016.3,1020.6416666666664,24
長野県,2024,6,1,5.2999999999999545,1010.9,1005.6,1008.395833333333,24
長野県,2024,6,2,3.2999999999999545,1009.5,1006.2,1007.8625000000002,24
長野県,2024,6,3,5.7999999999999545,1011.0,1005.2,1008.3083333333334,24
長野県,2024,6,4,7.100000000000023,1016.9,1009.8,1012.2166666666668,24
長野県,2024,6,5,5.899999999999977,1021.8,1015.9,1018.4625,24
長野県,2024,6,6,6.800000000000068,1022.2,1015.4,1018.9583333333331,24
長野県,2024,6,7,6.5,1018.4,1011.9,1015.6916666666666,24
長野県,2024,6,8,7.899999999999977,1017.1,1009.2,1013.8083333333334,24
長野県,2024,6,9,5.100000000000023,1013.9,1008.8,1011.2083333333331,24
長野県,2024,6,10,5.600000000000023,1010.6,1005.0,1008.1,24
長野県,2024,7,1,7.899999999999977,1007.3,999.4,1002.8458333333334,24
長野県,2024,7,2,5.899999999999977,1012.9,1007.0,1009.8166666666668,24
長野県,2024,7,3,6.2999999999999545,1014.3,1008.0,1010.8583333333332,24
長野県,2024,7,4,4.2999999999999545,1008.0,1003.7,1006.3958333333334,24
長野県,2024,7,5,6.0,1007.8,1001.8,1005.4333333333334,24
長野県,2024,7,6,3.5,1009.7,1006.2,1007.9333333333332,24
長野県,2024,7,7,6.2999999999999545,1009.0,1002.7,1006.3958333333336,24
長野県,2024,7,8,3.7999999999999545,1007.4,1003.6,1005.4458333333332,24
長野県,2024,7,9,4.2000000000000455,1007.0,1002.8,1004.65,24
長野県,2024,7,10,9.299999999999956,1007.9,998.6,1004.0375,24
長野県,2024,8,1,4.800000000000068,1008.7,1003.9,1006.25,24
長野県,2024,8,2,4.5,1007.7,1003.2,1005.9291666666664,24
長野県,2024,8,3,4.0,1008.5,1004.5,1007.0333333333332,24
長野県,2024,8,4,4.0,1008.9,1004.9,1007.3166666666666,24
長野県,2024,8,5,3.699999999999932,1008.4,1004.7,1006.7958333333332,24
長野県,2024,8,6,4.7000000000000455,1008.5,1003.8,1006.6333333333332,24
長野県,2024,8,7,4.600000000000023,1006.7,1002.1,1004.725,24
長野県,2024,8,8,3.699999999999932,1004.9,1001.2,1003.4833333333336,24
長野県,2024,8,9,3.5,1004.1,1000.6,1002.725,24
長野県,2024,8,10,3.5,1003.8,1000.3,1002.4041666666666,24
長野県,2024,9,1,4.2999999999999545,1008.3,1004.0,1006.75,24
長野県,2024,9,2,5.2000000000000455,1011.5,1006.3,1008.3083333333332,24
長野県,2024,9,3,3.6000000000000227,1012.0,1008.4,1010.5125,24
長野県,2024,9,4,5.399999999999977,1011.4,1006.0,1009.2625,24
長野県,2024,9,5,5.7000000000000455,1010.6,1004.9,1008.1166666666668,24
長野県,2024,9,6,4.7000000000000455,1013.5,1008.8,1010.7875,24
長野県,2024,9,7,4.2000000000000455,1015.0,1010.8,1013.3833333333328,24
長野県,2024,9,8,4.100000000000023,1015.0,1010.9,1013.2125,24
長野県,2024,9,9,3.899999999999977,1016.1,1012.2,1014.5125,24
長野県,2024,9,10,5.5,1018.6,1013.1,1016.1875,24
長野県,2024,10,1,8.200000000000045,1013.7,1005.5,1009.6749999999998,24
長野県,2024,10,2,9.600000000000025,1018.1,1008.5,1012.35,24
長野県,2024,10,3,6.5,1021.3,1014.8,1017.7666666666664,24
長野県,2024,10,4,8.600000000000023,1023.2,1014.6,1018.2791666666666,24
長野県,2024,10,5,3.7000000000000455,1023.6,1019.9,1021.9125,24
長野県,2024,10,6,7.299999999999954,1021.8,1014.5,1018.4666666666668,24
長野県,2024,10,7,10.0,1015.8,1005.8,1011.6874999999995,24
長野県,2024,10,8,4.2000000000000455,1015.1,1010.9,1013.3791666666668,24
長野県,2024,10,9,3.5,1014.9,1011.4,1013.525,24
長野県,2024,10,10,6.399999999999977,1014.6,1008.2,1012.2916666666666,24
長野県,2024,11,1,8.100000000000023,1027.7,1019.6,1024.0333333333335,24
長野県,2024,11,2,11.400000000000093,1019.7,1008.3,1013.8708333333334,24
長野県,2024,11,3,7.0,1024.0,1017.0,1021.375,24
長野県,2024,11,4,9.599999999999907,1024.3,1014.7,1019.5208333333334,24
長野県,2024,11,5,5.699999999999932,1021.4,1015.7,1018.3291666666668,24
長野県,2024,11,6,7.2000000000000455,1021.6,1014.4,1017.3083333333334,24
長野県,2024,11,7,10.599999999999907,1032.6,1022.0,1027.8333333333333,24
長野県,2024,11,8,5.900000000000091,1033.4,1027.5,1031.0708333333334,24
長野県,2024,11,9,5.800000000000182,1032.9,1027.1,1030.5541666666666,24
長野県,2024,11,10,10.199999999999932,1030.6,1020.4,1025.0958333333335,24
長野県,2024,12,1,5.800000000000068,1019.1,1013.3,1016.0166666666664,24
長野県,2024,12,2,5.199999999999932,1021.3,1016.1,1018.9416666666666,24
長野県,2024,12,3,7.5,1019.3,1011.8,1015.9375,24
